Unnamed: 0.1,Unnamed: 0,Title,Start,End,Description,Web Page,Media,Media Caption,Media Credit,Tag,Place,Location,Source,Source URL
385,385,北京电影学院,11/26/2022,,"北京电影学院
学生们走下宿舍楼 ，高喊“人民万岁”",,https://video.twimg.com/ext_tw_video/1596566894076731392/pu/vid/960x720/Jpk5gsJUxyS3n4lA.mp4?tag=12,2022-11-26 06:10:00,李老师不是你李老师 twitter@whyyoutouzhele,Student,北京电影学院,"39.92998577808024,116.39564503787868",,https://twitter.com/whyyoutouzhele/status/1596566958597885952#m
386,386,上海市上海市,11/26/2022,,"上海乌鲁木齐路，此刻
警察开始清场",,https://video.twimg.com/ext_tw_video/1596566649150267400/pu/vid/720x1280/X2_XvrhavdOQckmj.mp4?tag=12,2022-11-26 06:09:00,李老师不是你李老师 twitter@whyyoutouzhele,People,上海市上海市,"31.24916171001514,121.48789948569473",,https://twitter.com/whyyoutouzhele/status/1596566735255207938#m
387,387,上海市上海市,11/26/2022,,"上海乌鲁木齐路
民众高喊要人权 要自由",,https://video.twimg.com/ext_tw_video/1596572733965574144/pu/vid/544x960/xNfJNkP4e3dnKu5F.mp4?tag=12,2022-11-26 06:33:00,李老师不是你李老师 twitter@whyyoutouzhele,People,上海市上海市,"31.24916171001514,121.48789948569473",,https://twitter.com/whyyoutouzhele/status/1596572854933663746#m
388,388,上海市上海市,11/26/2022,,上海乌鲁木齐路,,"<iframe src=""https://archive.org/embed/igjuGWWAAAQueS"" width=""640"" height=""480"" frameborder=""0"" webkitallowfullscreen=""true"" mozallowfullscreen=""true"" allowfullscreen></iframe>",2022-11-26 06:03:00,李老师不是你李老师 twitter@whyyoutouzhele,People,上海市上海市,"31.24916171001514,121.48789948569473",,https://twitter.com/whyyoutouzhele/status/1596565350220718081#m
389,389,宁波工程学院,11/26/2022,,宁波工程学院,,"<iframe src=""https://archive.org/embed/igjgiDWYAgEp_V"" width=""640"" height=""480"" frameborder=""0"" webkitallowfullscreen=""true"" mozallowfullscreen=""true"" allowfullscreen></iframe>",2022-11-26 06:02:00,李老师不是你李老师 twitter@whyyoutouzhele,Student,宁波工程学院,"29.88525896591805,121.57900597258931",,https://twitter.com/whyyoutouzhele/status/1596565132125286400#m
390,390,中国美术学院,11/26/2022,,"中国美术学院
警察在白天的涂鸦墙边蹲点抓人，视频显示一名男子正在追另一名男子",,"<iframe src=""https://archive.org/embed/igi8UdXoAYYBF6"" width=""640"" height=""480"" frameborder=""0"" webkitallowfullscreen=""true"" mozallowfullscreen=""true"" allowfullscreen></iframe>",2022-11-26 06:01:00,李老师不是你李老师 twitter@whyyoutouzhele,Student,中国美术学院,"30.245451799999998,120.15588922433844",,https://twitter.com/whyyoutouzhele/status/1596564720815067137#m
391,391,北京大学,11/26/2022,,"北京大学 最新消息
字已被清除",,"<iframe src=""https://archive.org/embed/igiWnEWQAUfzZf"" width=""640"" height=""480"" frameborder=""0"" webkitallowfullscreen=""true"" mozallowfullscreen=""true"" allowfullscreen></iframe>",2022-11-26 05:57:00,李老师不是你李老师 twitter@whyyoutouzhele,Student,北京大学,"39.92998577808024,116.39564503787868",,https://twitter.com/whyyoutouzhele/status/1596563911226294272#m
392,392,湖北美术学院,11/26/2022,,湖北美术学院,,"<iframe src=""https://archive.org/embed/igh4LRWIAAVRdi"" width=""640"" height=""480"" frameborder=""0"" webkitallowfullscreen=""true"" mozallowfullscreen=""true"" allowfullscreen></iframe>",2022-11-26 05:55:00,李老师不是你李老师 twitter@whyyoutouzhele,Student,湖北美术学院,"31.209316250139747,112.41056219213212",,https://twitter.com/whyyoutouzhele/status/1596563349885558797#m
393,393,西北大学,11/26/2022,,西北大学,,"<iframe src=""https://archive.org/embed/ighqmIWQAMSW-P"" width=""640"" height=""480"" frameborder=""0"" webkitallowfullscreen=""true"" mozallowfullscreen=""true"" allowfullscreen></iframe>",2022-11-26 05:54:00,李老师不是你李老师 twitter@whyyoutouzhele,Student,西北大学,"34.24084525,108.88881563358973",,https://twitter.com/whyyoutouzhele/status/1596563100479913986#m
394,394,重庆大学,11/26/2022,,重庆大学,,"<iframe src=""https://archive.org/embed/ighj7wWIAcp09k"" width=""640"" height=""480"" frameborder=""0"" webkitallowfullscreen=""true"" mozallowfullscreen=""true"" allowfullscreen></iframe>",2022-11-26 05:54:00,李老师不是你李老师 twitter@whyyoutouzhele,Student,重庆大学,"29.54460610888615,106.53063501341296",,https://twitter.com/whyyoutouzhele/status/1596562990543032320#m
395,395,重庆对外经贸学院,11/26/2022,,重庆对外经贸学院,,"<iframe src=""https://archive.org/embed/iggwoYXgAIb1Gh"" width=""640"" height=""480"" frameborder=""0"" webkitallowfullscreen=""true"" mozallowfullscreen=""true"" allowfullscreen></iframe>",2022-11-26 05:51:00,李老师不是你李老师 twitter@whyyoutouzhele,Student,重庆对外经贸学院,"29.54460610888615,106.53063501341296",,https://twitter.com/whyyoutouzhele/status/1596562229272645632#m
396,396,北京大学,11/26/2022,,"北京大学 最新情况
同学们与老师交涉",,https://video.twimg.com/ext_tw_video/1596561210207617024/pu/vid/720x1280/1lGOjgITl7Bl_ba6.mp4?tag=12,2022-11-26 05:48:00,李老师不是你李老师 twitter@whyyoutouzhele,Student,北京大学,"39.92998577808024,116.39564503787868",,https://twitter.com/whyyoutouzhele/status/1596561479687233536#m
397,397,北京大学,11/26/2022,,"北京大学 最新消息
北大同学与保卫处对峙，高唱国际歌",,https://video.twimg.com/ext_tw_video/1596560659117899779/pu/vid/544x960/j6B2ojPWXdbFwKZp.mp4?tag=12,2022-11-26 05:45:00,李老师不是你李老师 twitter@whyyoutouzhele,Student,北京大学,"39.92998577808024,116.39564503787868",,https://twitter.com/whyyoutouzhele/status/1596560815221800960#m
398,398,香港大学,11/26/2022,,香港大学,,"<iframe src=""https://archive.org/embed/ige9rKWYAE5MMe"" width=""640"" height=""480"" frameborder=""0"" webkitallowfullscreen=""true"" mozallowfullscreen=""true"" allowfullscreen></iframe>",2022-11-26 05:42:00,李老师不是你李老师 twitter@whyyoutouzhele,Student,香港大学,"22.28269745,114.13845499995571",,https://twitter.com/whyyoutouzhele/status/1596560132410081280#m
399,399,桂林理工大学,11/26/2022,,桂林理工大学,,"<iframe src=""https://archive.org/embed/igetWWWYAQnEYx"" width=""640"" height=""480"" frameborder=""0"" webkitallowfullscreen=""true"" mozallowfullscreen=""true"" allowfullscreen></iframe>",2022-11-26 05:41:00,李老师不是你李老师 twitter@whyyoutouzhele,Student,桂林理工大学,"25.26290124595524,110.26092014748276",,https://twitter.com/whyyoutouzhele/status/1596559864545042434#m
400,400,北京大学,11/26/2022,,"北京大学 最新消息
有保卫人员和工作人员站在涂鸦前用身体阻挡涂鸦",,"<iframe src=""https://archive.org/embed/igdjjRWIAAH3Rr"" width=""640"" height=""480"" frameborder=""0"" webkitallowfullscreen=""true"" mozallowfullscreen=""true"" allowfullscreen></iframe>",2022-11-26 05:37:00,李老师不是你李老师 twitter@whyyoutouzhele,Student,北京大学,"39.92998577808024,116.39564503787868",,https://twitter.com/whyyoutouzhele/status/1596558800441737216#m
401,401,陕西省西安市,11/26/2022,,西安回民街 0点30分左右,,https://video.twimg.com/ext_tw_video/1596558320873209857/pu/vid/544x960/QRXVjUjWHeNXj_Jr.mp4?tag=12,2022-11-26 05:36:00,李老师不是你李老师 twitter@whyyoutouzhele,People,陕西省西安市,"34.277799897830626,108.95309827919624",,https://twitter.com/whyyoutouzhele/status/1596558405539622912#m
402,402,上海市上海市,11/26/2022,,上海乌鲁木齐路 此刻现场,,https://video.twimg.com/ext_tw_video/1596558221107404803/pu/vid/720x1280/g6BJYxUtxKxz80_N.mp4?tag=12,2022-11-26 05:35:00,李老师不是你李老师 twitter@whyyoutouzhele,People,上海市上海市,"31.24916171001514,121.48789948569473",,https://twitter.com/whyyoutouzhele/status/1596558284311388161#m
403,403,山东工艺美术学院,11/26/2022,,山东工艺美术学院,,"<iframe src=""https://archive.org/embed/igc8ZLWQAEu86S"" width=""640"" height=""480"" frameborder=""0"" webkitallowfullscreen=""true"" mozallowfullscreen=""true"" allowfullscreen></iframe>",2022-11-26 05:34:00,李老师不是你李老师 twitter@whyyoutouzhele,Student,山东工艺美术学院,"36.5763166,116.784242",,https://twitter.com/whyyoutouzhele/status/1596557924612341763#m
404,404,上海乌鲁木齐中路,11/26/2022,,上海 民众手举白纸 静默纪念乌鲁木齐火灾逝者,,https://video.twimg.com/ext_tw_video/1596556288657350657/pu/vid/1280x720/-eyw0bNsTYJTcVH3.mp4?tag=12,2022-11-26 05:28:00,李老师不是你李老师 twitter@whyyoutouzhele,People,上海乌鲁木齐中路,"31.2167923,121.4403194",,https://twitter.com/whyyoutouzhele/status/1596556475547414530#m
405,405,北京大学,11/26/2022,,北京大学现场  很多同学蜂拥而至！,,"<iframe src=""https://archive.org/embed/igaJq9X0AIiiX3"" width=""640"" height=""480"" frameborder=""0"" webkitallowfullscreen=""true"" mozallowfullscreen=""true"" allowfullscreen></iframe>",2022-11-26 05:22:00,李老师不是你李老师 twitter@whyyoutouzhele,Student,北京大学,"39.92998577808024,116.39564503787868",,https://twitter.com/whyyoutouzhele/status/1596554879497080837#m
406,406,北京大学,11/26/2022,,"北京大学 家园食堂门口
不要封控要自由！不要核酸要吃饭！
务实不是躺平！睁眼看看世界！
动态清零 终是谎言！
早日转向 还有缓冲！",,"<iframe src=""https://archive.org/embed/igWefMWIA0rQX6"" width=""640"" height=""480"" frameborder=""0"" webkitallowfullscreen=""true"" mozallowfullscreen=""true"" allowfullscreen></iframe>",2022-11-26 05:07:00,李老师不是你李老师 twitter@whyyoutouzhele,Student,北京大学,"39.92998577808024,116.39564503787868",,https://twitter.com/whyyoutouzhele/status/1596551300925325312#m
407,407,浙江传媒学院,11/26/2022,,浙江传媒学院,,"<iframe src=""https://archive.org/embed/igULXnWAAEo_1o"" width=""640"" height=""480"" frameborder=""0"" webkitallowfullscreen=""true"" mozallowfullscreen=""true"" allowfullscreen></iframe>",2022-11-26 04:55:00,李老师不是你李老师 twitter@whyyoutouzhele,Student,浙江传媒学院,"30.322838750000003,120.33732613940127",,https://twitter.com/whyyoutouzhele/status/1596548282024878080#m
408,408,四川省成都市,11/26/2022,,四川某社区,,"<iframe src=""https://archive.org/embed/igUBgYXoAIwrXD"" width=""640"" height=""480"" frameborder=""0"" webkitallowfullscreen=""true"" mozallowfullscreen=""true"" allowfullscreen></iframe>",2022-11-26 04:55:00,李老师不是你李老师 twitter@whyyoutouzhele,People,四川省成都市,"30.6598628,104.0633717",,https://twitter.com/whyyoutouzhele/status/1596548108053266432#m
409,409,湖北工业大学,11/26/2022,,湖北工业大学,,"<iframe src=""https://archive.org/embed/igTsRVXEAIhFHS"" width=""640"" height=""480"" frameborder=""0"" webkitallowfullscreen=""true"" mozallowfullscreen=""true"" allowfullscreen></iframe>",2022-11-26 04:53:00,李老师不是你李老师 twitter@whyyoutouzhele,Student,湖北工业大学,"31.209316250139747,112.41056219213212",,https://twitter.com/whyyoutouzhele/status/1596547743434301440#m
410,410,西安美术美院,11/26/2022,,"网友投稿
西美大半夜十二点发统计表让学生填自己的qq微信手机号等等资料，然后就开始威胁学生不让转发",,"<iframe src=""https://archive.org/embed/igSk-vWQAU_11O"" width=""640"" height=""480"" frameborder=""0"" webkitallowfullscreen=""true"" mozallowfullscreen=""true"" allowfullscreen></iframe>",2022-11-26 04:48:00,李老师不是你李老师 twitter@whyyoutouzhele,People,西安美术美院,"34.661957953845686, 109.0622738565802",,https://twitter.com/whyyoutouzhele/status/1596546554722410498#m
411,411,河北传媒学院,11/26/2022,,河北传媒学院,,"<iframe src=""https://archive.org/embed/igRg5IXkAA2qj6"" width=""640"" height=""480"" frameborder=""0"" webkitallowfullscreen=""true"" mozallowfullscreen=""true"" allowfullscreen></iframe>",2022-11-26 04:44:00,李老师不是你李老师 twitter@whyyoutouzhele,Student,河北传媒学院,"37.9061634,114.65813842522826",,https://twitter.com/whyyoutouzhele/status/1596545421320626176#m
412,412,鲁迅美术学院,11/26/2022,,鲁迅美术学院,,"<iframe src=""https://archive.org/embed/igPozkWIAILvlB"" width=""640"" height=""480"" frameborder=""0"" webkitallowfullscreen=""true"" mozallowfullscreen=""true"" allowfullscreen></iframe>",2022-11-26 04:35:00,李老师不是你李老师 twitter@whyyoutouzhele,Student,鲁迅美术学院,"41.77433035,123.42405423574759",,https://twitter.com/whyyoutouzhele/status/1596543274512252928#m
413,413,北京服装学院,11/26/2022,,北京服装学院,,"<iframe src=""https://archive.org/embed/igPgZnXEAMpMKf"" width=""640"" height=""480"" frameborder=""0"" webkitallowfullscreen=""true"" mozallowfullscreen=""true"" allowfullscreen></iframe>",2022-11-26 04:35:00,李老师不是你李老师 twitter@whyyoutouzhele,Student,北京服装学院,"39.92998577808024,116.39564503787868",,https://twitter.com/whyyoutouzhele/status/1596543141565317120#m
414,414,湖南大学,11/26/2022,,"湖南大学一名白衣男子被抓，警察从他身上搜到几张白纸，事件经过
",,"<iframe src=""https://archive.org/embed/igOfFHXkAAo7N0"" width=""640"" height=""480"" frameborder=""0"" webkitallowfullscreen=""true"" mozallowfullscreen=""true"" allowfullscreen></iframe>",2022-11-26 04:31:00,李老师不是你李老师 twitter@whyyoutouzhele,Student,湖南大学,"28.1795243,112.9412812988973",,https://twitter.com/whyyoutouzhele/status/1596542061540671488#m
415,415,新疆维吾尔自治区阿克苏地区阿克苏市,11/26/2022,,"新疆阿克苏 经过一天的抗争
居民放烟花庆祝解封",,https://video.twimg.com/ext_tw_video/1596539299859677185/pu/vid/720x1280/UE3ZJyJP4qzoSW0z.mp4?tag=12,2022-11-26 04:27:00,李老师不是你李老师 twitter@whyyoutouzhele,People,新疆维吾尔自治区阿克苏地区阿克苏市,"40.34944430111253,81.15601314780744",,https://twitter.com/whyyoutouzhele/status/1596541061337616384#m
416,416,南京传媒学院,11/26/2022,,"南京传媒学院 补充视频
在钟楼外同时进行的 同学用音响放国际 老师不许 这个同学问老师好听吗 同学们高呼好听",,https://video.twimg.com/ext_tw_video/1596538437779218434/pu/vid/720x1280/-nqF9SRpkF6GXEGf.mp4?tag=12,2022-11-26 04:17:00,李老师不是你李老师 twitter@whyyoutouzhele,Student,南京传媒学院,"32.05723550180587,118.77807440802562",,https://twitter.com/whyyoutouzhele/status/1596538561779605505#m
417,417,四川师范大学,11/26/2022,,四川师范大学,,"<iframe src=""https://archive.org/embed/igI8EwXEAYZQ_8"" width=""640"" height=""480"" frameborder=""0"" webkitallowfullscreen=""true"" mozallowfullscreen=""true"" allowfullscreen></iframe>",2022-11-26 04:06:00,李老师不是你李老师 twitter@whyyoutouzhele,Student,四川师范大学,"30.61302705,104.12132727875047",,https://twitter.com/whyyoutouzhele/status/1596535933301661698#m
418,418,新疆维吾尔自治区,11/26/2022,,"新疆 巴音郭楞蒙古自治州 经过一晚的抗争
党委书记宣布全面复工复产，人民取得了一次胜利",,https://video.twimg.com/ext_tw_video/1596534897241427968/pu/vid/544x960/EdwV-cgfpt9J_p_F.mp4?tag=12,2022-11-26 04:03:00,李老师不是你李老师 twitter@whyyoutouzhele,People,新疆维吾尔自治区,"42.127000957642366,85.61489933833856",,https://twitter.com/whyyoutouzhele/status/1596535092595331072#m
419,419,重庆市重庆市 九龙坡,11/26/2022,,重庆九龙坡,,https://video.twimg.com/ext_tw_video/1596533985773080579/pu/vid/544x960/u6J0NdDtPK_cdkM3.mp4?tag=12,2022-11-26 03:59:00,李老师不是你李老师 twitter@whyyoutouzhele,People,重庆市重庆市 九龙坡,"29.5051598,106.5068961",,https://twitter.com/whyyoutouzhele/status/1596534023668396033#m
420,420,北京航空航天大学,11/26/2022,,北京航空航天大学,,"<iframe src=""https://archive.org/embed/igE0kXXEAMvkaO"" width=""640"" height=""480"" frameborder=""0"" webkitallowfullscreen=""true"" mozallowfullscreen=""true"" allowfullscreen></iframe>",2022-11-26 03:48:00,李老师不是你李老师 twitter@whyyoutouzhele,Student,北京航空航天大学,"39.92998577808024,116.39564503787868",,https://twitter.com/whyyoutouzhele/status/1596531397921247232#m
421,421,广州中山大学,11/26/2022,,广州中山大学，学生唱海阔天空和光辉岁月。10分钟以后遭到保安和穿蓝衣服的防疫人员镇压，环宿舍拉了警戒线。,,https://video.twimg.com/ext_tw_video/1596531064020803585/pu/vid/720x1280/gCm0Yz_iAigDFnIj.mp4?tag=12,2022-11-26 03:47:00,李老师不是你李老师 twitter@whyyoutouzhele,Student,广州中山大学,"23.12004910207623,113.30764967515182",,https://twitter.com/whyyoutouzhele/status/1596531153959522304#m
422,422,重庆市重庆市,11/26/2022,,重庆,,https://video.twimg.com/ext_tw_video/1596530855484293133/pu/vid/544x960/Lc9BoWjww9xToHXD.mp4?tag=12,2022-11-26 03:47:00,李老师不是你李老师 twitter@whyyoutouzhele,People,重庆市重庆市,"29.54460610888615,106.53063501341296",,https://twitter.com/whyyoutouzhele/status/1596530970706182145#m
